id_1,id_2,l_name,l_country,l_market cap,l_founded year,l_employees,l_industry,l_sector,l_ceo,l_revenue,l_stock,l_share price,l_city,l_address,l_website,r_name,r_country,r_market cap,r_founded year,r_employees,r_industry,r_sector,r_ceo,r_revenue,r_stock,r_share price,r_city,r_address,r_website
163046,6869,booz allen hamilton,usa,$12.39 b,,,,,,,,$93.74,,,,compass diversified holdings llc,usa,1.848 billion usd,,,,,,,,,,,
103524,53867,daktronics,usa,$0.10 b,,,,,,,,$2.35,,,,discover financial services,usa,,1985,,financial services credit cards,,thomas g. maheras,12087 million usd,,,,,
158419,114134,forum energy technologies,usa,$0.31 b,,,,,,,,$30.66,,,,cion investment,usa,$0.59 b,,,,,,,,$10.65,,,
162128,11867,archer daniels midland (adm),usa,$46.55 b,,,,,,,,$84.75,,,,d. r. horton,usa,,,,,,,,,94,,,
167867,9933,greenhill,usa,$0.23 b,,,,,,,,$12.85,,,,syndax pharmaceuticals,usa,0.851 billion usd,,,,,,,,,,,
99695,1356,cerevel therapeutics,usa,$4.20 b,,,,,,,,$26.88,,,,nortonlifelock,usa,15.439 billion usd,,,,,john w. thompson,,,,,,
85084,30829,air france-klm,france,,,,,,,,,$1.69,,,,label experience,france,,2016,27,financial services,,,1756470,,,,,
14161,4273,inari medical,usa,,,,,,,,,67,,,,kirby corporation,usa,3.221 billion usd,,,,,,,,,,,
120228,73128,amazon italia services srl,italy,,,,,,,,,,milano,viale monte grappa 35,,ames centro polidiagnostico strumentale,italy,,1979,,,health,,40391360,,,,,
117701,109813,"ocean properties, ltd.",united states,,,,,,,,,,delray beach,1001 e atlantic avenue ste 202,,"tyson foods, inc.",united states,$33.73 b,1935,137000,farm products,consumer staples,mr. donnie d. king,,tsn,,,,
113603,15906,nextnav,usa,$0.28 b,,,,,,,,$2.71,,,,sun country airlines,usa,,,,,,,,,17,,,
14252,6980,select medical holdings,usa,,,,,,,,,26,,,,world fuel services corporation,usa,2.055 billion usd,,,,,,,,,,,
115361,102955,vector group,usa,$1.92 b,,,,,,,,$12.43,,,,first western financial,usa,$0.27 b,,,,,,,,$29.02,,,
159412,89397,slam corp,usa,$0.72 b,,,,,,,,$10.16,,,,core scientific,usa,,,,,,,,,$0.07510,,,
111980,3731,sally beauty holdings,usa,$1.57 b,,,,,,,,$14.69,,,,nuveen amt-free quality municipal income fund,usa,4.749 billion usd,,,,,,,,,,,
103330,2358,nature's sunshine products,usa,$0.15 b,,,,,,,,$8.31,,,,smartsheet,usa,9.955 billion usd,,,,,,,,,,,
167066,158466,netgear,usa,$0.56 b,,,,,,,,$19.58,,,,nauticus robotics,usa,$0.17 b,,,,,,,,$3.60,,,
14855,2037,sl green realty,usa,,,,,,,,,35,,,,novavax,usa,17.767 billion usd,,,,,,,,,,,
98424,82743,nisource,usa,$11.29 b,,,,,,,,$27.82,,,,marathon petroleum,usa,,,,,,,,,$121.93,,,
62255,5728,"henan jindan lactic acid technology co., ltd",china,,not found,,basic materials chemicals,,not found,not found,,,,,,xiamen itg group,china,2.563 billion usd,,,,,,,,,,,
24185,13783,holly energy partners,usa,$2.35 b,,,,,,,,$18.63,,,,home bancshares,usa,,,,,,,,,23,,,
62894,18520,cosmo advanced materials & technology,south korea,,not found,,technology computers hardware,,not found,229 million usd,,,,,,samsung,south korea,us$378.35 billion,,,consumer electronics,technology,mr. jonghee han,,,,,,
82526,2021,comcast,usa,,,,,,,,,$38.93,,,,uwm holdings corporation,usa,11.798 billion usd,,,,,,,,,,,
113075,15687,akili,usa,$0.11 b,,,,,,,,$1.46,,,,enova international,usa,,,,,,,,,39,,,
60218,13800,"cs disco, inc.",usa,,2012,,software and it,,not found,114 million usd,,,,,,air lease corporation,usa,,,,,,,,,41,,,
109747,57029,"shanxi xinghuacun fen wine factory co.,ltd.",china,$35.84 b,,12614,beverageswineries distilleries,consumer staples,,,600809,,,,,fujian sunner development,china,,not found,,consumer defensive meat poultry fish chicken animal feed farming seeds milling,,not found,2107 million usd,,,,,
21385,14672,trevena,usa,$15.7 m,,,,,,,,$2.26,,,,arch resources,usa,,,,,,,,,142,,,
87393,24185,standard motor products (smp),usa,,,,,,,,,$37.43,,,,holly energy partners,usa,$2.35 b,,,,,,,,$18.63,,,
154695,110855,roper technologies,usa,$47.39 b,,,,,,,,$446.92,,,,newmont,usa,$38.63 b,,,,,,,,$48.67,,,
86372,16105,arvinas,usa,,,,,,,,,$33.50,,,,perella weinberg partners,usa,,,,,,,,,10,,,
13203,12409,advanced drainage systems,usa,,,,,,,,,83,,,,blue owl capital,usa,,,,,,,,,11,,,
157302,87153,trevena,usa,$15.14 m,,,,,,,,$2.18,,,,columbus mckinnon,usa,,,,,,,,,$36.32,,,
164256,163862,applied industrial technologies,usa,$4.71 b,,,,,,,,$122.29,,,,pilgrim's pride,usa,$6.15 b,,,,,,,,$26.01,,,
99918,14447,cvb financial,usa,$3.59 b,,,,,,,,$25.70,,,,jackson financial,usa,,,,,,,,,36,,,
87184,24660,myers industries,usa,,,,,,,,,$24.75,,,,cousins properties,usa,$3.71 b,,,,,,,,$24.55,,,
114347,89560,global medical reit,usa,$0.74 b,,,,,,,,$10.72,,,,viveve medical,usa,,,,,,,,,$0.86,,,
167565,102303,wheels up,usa,$0.32 b,,,,,,,,$1.33,,,,nurix therapeutics,usa,$0.58 b,,,,,,,,$12.36,,,
