,URL,ID,Name,Company code,Marketcap,Share price,Earnings,Revenue,Shares,Employees,Category,Hash
153,https://companiesmarketcap.com/pbf-energy/marketcap/,70.0,PBF Energy,PBF,$5.54 B,$39.78,$2.81 B,$44.22 B,,3.418,Retail,2932210656109287952
154,https://companiesmarketcap.com/sonida-senior-living/marketcap/,71.0,Sonida Senior Living,SNDA,$0.10 B,$15.44,-$36.19 M,$0.23 B,,3.4,Insurance,-2611088800210967206
155,https://companiesmarketcap.com/robinhood/marketcap/,72.0,Robinhood,HOOD,$7.78 B,$9.32,-$1.28 B,$1.34 B,882.356.575,3.4,Dowjones,-3512652547975320346
156,https://companiesmarketcap.com/robinhood/marketcap/,72.0,Robinhood,HOOD,$7.78 B,$9.32,-$1.28 B,$1.34 B,882.356.575,3.4,GlovesPPE,-4733377729652799266
157,https://companiesmarketcap.com/allison-transmission/marketcap/,73.0,Allison Transmission,ALSN,$4.00 B,$43.33,$0.63 B,$2.69 B,,3.4,Telecommunication,-3862064693147789081
158,https://companiesmarketcap.com/atkore/marketcap/,74.0,Atkore,ATKR,$5.02 B,$126.16,$1.20 B,$3.91 B,,3.4,OilGas,7683904390150838630
159,https://companiesmarketcap.com/atkore/marketcap/,74.0,Atkore,ATKR,$5.02 B,$126.16,$1.20 B,$3.91 B,,3.4,Energy,-2882595272621617431
160,https://companiesmarketcap.com/cno-financial-group/marketcap/,75.0,CNO Financial Group,CNO,$2.64 B,$23.16,$0.72 B,$3.67 B,,3.4,Airlines,-6287371891685245861
161,https://companiesmarketcap.com/cno-financial-group/marketcap/,75.0,CNO Financial Group,CNO,$2.64 B,$23.16,$0.72 B,$3.67 B,,3.4,Travel,458727220244788973
162,https://companiesmarketcap.com/cno-financial-group/marketcap/,75.0,CNO Financial Group,CNO,$2.64 B,$23.16,$0.72 B,$3.67 B,,3.4,Transportation,-2725400413481745490
163,https://companiesmarketcap.com/mueller-water-products/marketcap/,76.0,Mueller Water Products,MWA,$1.92 B,$12.30,$98.6 M,$1.24 B,,3.4,ITservices,6845817224175256592
164,https://companiesmarketcap.com/brp-group/marketcap/,78.0,BRP Group,BRP,$1.94 B,$31.65,$24.55 M,$0.89 B,,3.4,Healthcare,1473658128705581606
165,https://companiesmarketcap.com/draftkings/marketcap/,79.0,DraftKings,DKNG,$6.33 B,$14.11,-$1.65 B,$1.85 B,448.331.000,3.4,Retail,2932210656109287952
166,https://companiesmarketcap.com/glacier-bancorp/marketcap/,80.0,Glacier Bancorp,GBCI,$5.51 B,$49.76,$0.33 B,$0.88 B,,3.396,Aerospace,-4642465698626703435
167,https://companiesmarketcap.com/glacier-bancorp/marketcap/,80.0,Glacier Bancorp,GBCI,$5.51 B,$49.76,$0.33 B,$0.88 B,,3.396,Defensecontractors,6178421995435006470
168,https://companiesmarketcap.com/guidewire-software/marketcap/,81.0,Guidewire Software,GWRE,$5.61 B,$68.63,-$0.24 B,$0.84 B,,3.376,Tech,5392941245537608590
169,https://companiesmarketcap.com/guidewire-software/marketcap/,81.0,Guidewire Software,GWRE,$5.61 B,$68.63,-$0.24 B,$0.84 B,,3.376,Internet,-848597773130649638
170,https://companiesmarketcap.com/drive-shack/marketcap/,82.0,Drive Shack,DS,$15.48 M,$0.17,-$43.36 M,$0.31 B,,3.37,Insurance,-2611088800210967206
171,https://companiesmarketcap.com/drive-shack/marketcap/,82.0,Drive Shack,DS,$15.48 M,$0.17,-$43.36 M,$0.31 B,,3.37,Professionalservices,8712968451453521438
172,https://companiesmarketcap.com/valley-bank/marketcap/,83.0,Valley Bank,VLY,$5.70 B,$11.27,$0.69 B,$1.69 B,506.342.200,3.37,Manufacturing,2771886960464485094
173,https://companiesmarketcap.com/valley-bank/marketcap/,83.0,Valley Bank,VLY,$5.70 B,$11.27,$0.69 B,$1.69 B,506.342.200,3.37,Engineering,-4107645347768548595
174,https://companiesmarketcap.com/western-alliance-bancorporation/marketcap/,84.0,Western Alliance Bancorporation,WAL,$7.03 B,$64.60,$1.26 B,$2.23 B,107.500.000,3.368,Travel,458727220244788973
175,https://companiesmarketcap.com/western-alliance-bancorporation/marketcap/,84.0,Western Alliance Bancorporation,WAL,$7.03 B,$64.60,$1.26 B,$2.23 B,107.500.000,3.368,CruiseLines,4428830636166521774
176,https://companiesmarketcap.com/fico/marketcap/,85.0,FICO,FICO,$15.43 B,$617.92,$0.47 B,$1.37 B,25.221.000,3.367,Tech,5392941245537608590
177,https://companiesmarketcap.com/fico/marketcap/,85.0,FICO,FICO,$15.43 B,$617.92,$0.47 B,$1.37 B,25.221.000,3.367,Electronics,-4280093456798597290
178,https://companiesmarketcap.com/fico/marketcap/,85.0,FICO,FICO,$15.43 B,$617.92,$0.47 B,$1.37 B,25.221.000,3.367,Networkinghardware,-4800082983762754847
179,https://companiesmarketcap.com/fico/marketcap/,85.0,FICO,FICO,$15.43 B,$617.92,$0.47 B,$1.37 B,25.221.000,3.367,Dowjones,-3512652547975320346
180,https://companiesmarketcap.com/fico/marketcap/,85.0,FICO,FICO,$15.43 B,$617.92,$0.47 B,$1.37 B,25.221.000,3.367,Telecommunicationsequipment,-8592063776107010306
181,https://companiesmarketcap.com/fico/marketcap/,85.0,FICO,FICO,$15.43 B,$617.92,$0.47 B,$1.37 B,25.221.000,3.367,TechHardware,-5791872359498690370
182,https://companiesmarketcap.com/the-one-group-hospitality/marketcap/,86.0,The ONE Group Hospitality,STKS,$0.23 B,$7.40,$22.42 M,$0.31 B,,3.364,Airlines,-6287371891685245861
183,https://companiesmarketcap.com/the-one-group-hospitality/marketcap/,86.0,The ONE Group Hospitality,STKS,$0.23 B,$7.40,$22.42 M,$0.31 B,,3.364,Travel,458727220244788973
184,https://companiesmarketcap.com/the-one-group-hospitality/marketcap/,86.0,The ONE Group Hospitality,STKS,$0.23 B,$7.40,$22.42 M,$0.31 B,,3.364,Transportation,-2725400413481745490
185,https://companiesmarketcap.com/dorman-products/marketcap/,88.0,Dorman Products,DORM,$2.82 B,$90.02,$0.18 B,$1.63 B,,3.36,Restaurantchains,-8690128616648987675
186,https://companiesmarketcap.com/dorman-products/marketcap/,88.0,Dorman Products,DORM,$2.82 B,$90.02,$0.18 B,$1.63 B,,3.36,Food,4721068128442604370
187,https://companiesmarketcap.com/the-realreal/marketcap/,89.0,The RealReal,REAL,$0.14 B,$1.50,-$0.21 B,$0.58 B,,3.355,Banks,-3731527361154377479
188,https://companiesmarketcap.com/the-realreal/marketcap/,89.0,The RealReal,REAL,$0.14 B,$1.50,-$0.21 B,$0.58 B,,3.355,Financialservices,3247786743286756867
189,https://companiesmarketcap.com/the-realreal/marketcap/,89.0,The RealReal,REAL,$0.14 B,$1.50,-$0.21 B,$0.58 B,,3.355,Investment,-3683647381629899485
190,https://companiesmarketcap.com/lamar-advertising/marketcap/,90.0,Lamar Advertising,LAMR,$10.38 B,$102.10,$0.50 B,$1.99 B,101.580.997,3.35,Sportsgoods,-818079648815732376
191,https://companiesmarketcap.com/lamar-advertising/marketcap/,90.0,Lamar Advertising,LAMR,$10.38 B,$102.10,$0.50 B,$1.99 B,101.580.997,3.35,Footwear,-6317385944413730398
192,https://companiesmarketcap.com/lamar-advertising/marketcap/,90.0,Lamar Advertising,LAMR,$10.38 B,$102.10,$0.50 B,$1.99 B,101.580.997,3.35,Dowjones,-3512652547975320346
193,https://companiesmarketcap.com/lamar-advertising/marketcap/,90.0,Lamar Advertising,LAMR,$10.38 B,$102.10,$0.50 B,$1.99 B,101.580.997,3.35,Clothing,-4012403625881737752
194,https://companiesmarketcap.com/nextier-oilfield/marketcap/,91.0,NexTier Oilfield,NEX,$2.46 B,$10.03,$0.22 B,$2.88 B,,3.34,Food,4721068128442604370
195,https://companiesmarketcap.com/alliant-energy/marketcap/,92.0,Alliant Energy,LNT,$13.93 B,$55.51,$0.99 B,$4.07 B,251.000.000,3.313,Professionalservices,8712968451453521438
196,https://companiesmarketcap.com/alliant-energy/marketcap/,92.0,Alliant Energy,LNT,$13.93 B,$55.51,$0.99 B,$4.07 B,251.000.000,3.313,ITservices,6845817224175256592
197,https://companiesmarketcap.com/alliant-energy/marketcap/,92.0,Alliant Energy,LNT,$13.93 B,$55.51,$0.99 B,$4.07 B,251.000.000,3.313,Tech,5392941245537608590
198,https://companiesmarketcap.com/delek-us/marketcap/,93.0,Delek US,DK,$1.74 B,$25.06,$0.46 B,$18.87 B,,3.312,Pharmaceuticals,5380718181721596073
199,https://companiesmarketcap.com/delek-us/marketcap/,93.0,Delek US,DK,$1.74 B,$25.06,$0.46 B,$18.87 B,,3.312,Biotech,-6437318974046106094
200,https://companiesmarketcap.com/the-shyft-group/marketcap/,94.0,The Shyft Group,SHYF,$1.06 B,$30.33,$43 M,$1.00 B,,3.306,Beverages,-5284870312286199973
201,https://companiesmarketcap.com/the-shyft-group/marketcap/,94.0,The Shyft Group,SHYF,$1.06 B,$30.33,$43 M,$1.00 B,,3.306,Dowjones,-3512652547975320346
202,https://companiesmarketcap.com/arch-resources/marketcap/,95.0,Arch Resources,ARCH,$2.51 B,$138.97,$1.08 B,$3.67 B,,3.303,Software,6273975210915946900
203,https://companiesmarketcap.com/arch-resources/marketcap/,95.0,Arch Resources,ARCH,$2.51 B,$138.97,$1.08 B,$3.67 B,,3.303,Dowjones,-3512652547975320346
204,https://companiesmarketcap.com/arch-resources/marketcap/,95.0,Arch Resources,ARCH,$2.51 B,$138.97,$1.08 B,$3.67 B,,3.303,Tech,5392941245537608590
205,https://companiesmarketcap.com/dennys/marketcap/,96.0,Denny's,DENN,$0.69 B,$12.13,$0.15 B,$0.44 B,,3.3,Conglomerate,7862095367587665244
206,https://companiesmarketcap.com/kratos-defense/marketcap/,97.0,Kratos Defense & Security Solutions,KTOS,$1.36 B,$10.85,-$11.5 M,$0.86 B,,3.3,Medicaldevices,-2500090628927350323
207,https://companiesmarketcap.com/smartsheet/marketcap/,99.0,Smartsheet,SMAR,$5.56 B,$42.36,-$0.23 B,$0.71 B,,3.29,Machinerymanufacturing,3479839022665256278
208,https://companiesmarketcap.com/smartsheet/marketcap/,99.0,Smartsheet,SMAR,$5.56 B,$42.36,-$0.23 B,$0.71 B,,3.29,Manufacturing,2771886960464485094
209,https://companiesmarketcap.com/sharecare/marketcap/,100.0,Sharecare,SHCR,$0.79 B,$2.24,-$84.64 M,$0.43 B,,3.279,Pharmaceuticals,5380718181721596073
210,https://companiesmarketcap.com/sharecare/marketcap/,100.0,Sharecare,SHCR,$0.79 B,$2.24,-$84.64 M,$0.43 B,,3.279,Biotech,-6437318974046106094
211,https://companiesmarketcap.com/palantir/marketcap/,101.0,Palantir,PLTR,$14.47 B,$6.96,-$0.53 B,$1.83 B,2.073.265.000,3.269,Telecommunication,-3862064693147789081
212,https://companiesmarketcap.com/glatfelter/marketcap/,102.0,Glatfelter,GLT,$0.15 B,$3.50,-$0.19 B,$1.45 B,,3.25,Restaurantchains,-8690128616648987675
213,https://companiesmarketcap.com/glatfelter/marketcap/,102.0,Glatfelter,GLT,$0.15 B,$3.50,-$0.19 B,$1.45 B,,3.25,Food,4721068128442604370
214,https://companiesmarketcap.com/kohlberg-kravis-roberts/marketcap/,104.0,KKR & Co.,KKR,$60.60 B,$54.00,-$83.36 M,$7.24 B,859.833.444,3.238,Healthcare,1473658128705581606
215,https://companiesmarketcap.com/kohlberg-kravis-roberts/marketcap/,104.0,KKR & Co.,KKR,$60.60 B,$54.00,-$83.36 M,$7.24 B,859.833.444,3.238,Insurance,-2611088800210967206
216,https://companiesmarketcap.com/infinera/marketcap/,105.0,Infinera,INFN,$1.56 B,$7.13,-$92.18 M,$1.48 B,,3.225,Insurance,-2611088800210967206
217,https://companiesmarketcap.com/columbus-mckinnon/marketcap/,107.0,Columbus McKinnon,CMCO,$1.03 B,$36.32,$87.98 M,$0.92 B,,3.224,Tires,-8622739485747277500
218,https://companiesmarketcap.com/globe-life/marketcap/,108.0,Globe Life,GL,$11.79 B,$121.28,$0.95 B,$5.18 B,97.280.729,3.222,Luxurygoods,232470970942915911
219,https://companiesmarketcap.com/globe-life/marketcap/,108.0,Globe Life,GL,$11.79 B,$121.28,$0.95 B,$5.18 B,97.280.729,3.222,Retail,2932210656109287952
220,https://companiesmarketcap.com/essential-utilities/marketcap/,109.0,Essential Utilities,WTRG,$12.79 B,$48.79,$0.66 B,$2.11 B,262.213.000,3.211,Professionalservices,8712968451453521438
221,https://companiesmarketcap.com/essential-utilities/marketcap/,109.0,Essential Utilities,WTRG,$12.79 B,$48.79,$0.66 B,$2.11 B,262.213.000,3.211,Advertising,-8917243490172367829
222,https://companiesmarketcap.com/simmons-first-national/marketcap/,110.0,Simmons First National,SFNC,$2.90 B,$22.87,$0.27 B,$0.83 B,,3.206,Toolmanufacturers,879559295262596115
223,https://companiesmarketcap.com/simmons-first-national/marketcap/,110.0,Simmons First National,SFNC,$2.90 B,$22.87,$0.27 B,$0.83 B,,3.206,Manufacturing,2771886960464485094
224,https://companiesmarketcap.com/bright-health/marketcap/,111.0,Bright Health,BHG,$0.58 B,$0.92,-$1.5 B,$6.00 B,,3.203,AutomotiveSuppliers,-5087768184139776565
225,https://companiesmarketcap.com/homepoint/marketcap/,114.0,Homepoint,HMPT,$0.23 B,$1.72,-$0.11 B,$0.35 B,,3.2,Banks,-3731527361154377479
226,https://companiesmarketcap.com/homepoint/marketcap/,114.0,Homepoint,HMPT,$0.23 B,$1.72,-$0.11 B,$0.35 B,,3.2,Financialservices,3247786743286756867
227,https://companiesmarketcap.com/consolidated-communications/marketcap/,115.0,Consolidated Communications,CNSL,$0.51 B,$4.50,-$0.13 B,$1.21 B,,3.2,Tobacco,-2610445584270321844
228,https://companiesmarketcap.com/smiledirectclub/marketcap/,116.0,SmileDirectClub,SDC,$0.27 B,$0.70,-$0.3 B,$0.51 B,,3.2,Retail,2932210656109287952
229,https://companiesmarketcap.com/lancaster-colony/marketcap/,117.0,Lancaster Colony Corporation,LANC,$5.46 B,$198.46,$0.15 B,$1.70 B,,3.2,HomeKitchenAppliances,-5591954248944563604
230,https://companiesmarketcap.com/lancaster-colony/marketcap/,117.0,Lancaster Colony Corporation,LANC,$5.46 B,$198.46,$0.15 B,$1.70 B,,3.2,Manufacturing,2771886960464485094
231,https://companiesmarketcap.com/pinnacle-financial-partners/marketcap/,118.0,Pinnacle Financial Partners,PNFP,$5.73 B,$75.04,$0.68 B,$1.24 B,75.761.930,3.184,Healthcare,1473658128705581606
232,https://companiesmarketcap.com/heartland-express/marketcap/,119.0,Heartland Express,HTLD,$1.30 B,$16.49,$0.21 B,$0.76 B,,3.18,Genomics,3498623662508482428
233,https://companiesmarketcap.com/heartland-express/marketcap/,119.0,Heartland Express,HTLD,$1.30 B,$16.49,$0.21 B,$0.76 B,,3.18,Biotech,-6437318974046106094
234,https://companiesmarketcap.com/heartland-express/marketcap/,119.0,Heartland Express,HTLD,$1.30 B,$16.49,$0.21 B,$0.76 B,,3.18,Manufacturing,2771886960464485094
235,https://companiesmarketcap.com/toast/marketcap/,121.0,Toast,TOST,$10.36 B,$19.91,-$0.18 B,$2.47 B,513.719.867,3.172,Electronics,-4280093456798597290
236,https://companiesmarketcap.com/us-physical-therapy/marketcap/,122.0,U.S. Physical Therapy,USPH,$1.16 B,$89.65,$69.4 M,$0.54 B,,3.158,Financialservices,3247786743286756867
237,https://companiesmarketcap.com/us-physical-therapy/marketcap/,122.0,U.S. Physical Therapy,USPH,$1.16 B,$89.65,$69.4 M,$0.54 B,,3.158,Tech,5392941245537608590
238,https://companiesmarketcap.com/nv5-global/marketcap/,123.0,NV5 Global,NVEE,$2.16 B,$139.37,$74.76 M,$0.78 B,,3.139,Dowjones,-3512652547975320346
239,https://companiesmarketcap.com/nv5-global/marketcap/,123.0,NV5 Global,NVEE,$2.16 B,$139.37,$74.76 M,$0.78 B,,3.139,Financialservices,3247786743286756867
240,https://companiesmarketcap.com/suburban-propane-partners/marketcap/,124.0,Suburban Propane Partners,SPH,$1.00 B,$15.89,$0.20 B,$1.50 B,,3.131,OilGas,7683904390150838630
241,https://companiesmarketcap.com/suburban-propane-partners/marketcap/,124.0,Suburban Propane Partners,SPH,$1.00 B,$15.89,$0.20 B,$1.50 B,,3.131,Energy,-2882595272621617431
242,https://companiesmarketcap.com/world-acceptance-corp/marketcap/,125.0,World Acceptance Corporation,WRLD,$0.49 B,$79.03,$17.09 M,$0.57 B,,3.121,Airlines,-6287371891685245861
243,https://companiesmarketcap.com/world-acceptance-corp/marketcap/,125.0,World Acceptance Corporation,WRLD,$0.49 B,$79.03,$17.09 M,$0.57 B,,3.121,Travel,458727220244788973
244,https://companiesmarketcap.com/world-acceptance-corp/marketcap/,125.0,World Acceptance Corporation,WRLD,$0.49 B,$79.03,$17.09 M,$0.57 B,,3.121,Transportation,-2725400413481745490
245,https://companiesmarketcap.com/spx-corp/marketcap/,127.0,SPX Corporation,SPXC,$3.29 B,$73.00,$77.3 M,$1.38 B,,3.1,Retail,2932210656109287952
246,https://companiesmarketcap.com/sigmatron-international/marketcap/,129.0,SigmaTron International,SGMA,$26.22 M,$4.32,$3.98 M,$0.40 B,,3.1,Professionalservices,8712968451453521438
247,https://companiesmarketcap.com/sigmatron-international/marketcap/,129.0,SigmaTron International,SGMA,$26.22 M,$4.32,$3.98 M,$0.40 B,,3.1,ITservices,6845817224175256592
248,https://companiesmarketcap.com/sigmatron-international/marketcap/,129.0,SigmaTron International,SGMA,$26.22 M,$4.32,$3.98 M,$0.40 B,,3.1,Software,6273975210915946900
249,https://companiesmarketcap.com/sigmatron-international/marketcap/,129.0,SigmaTron International,SGMA,$26.22 M,$4.32,$3.98 M,$0.40 B,,3.1,Tech,5392941245537608590
250,https://companiesmarketcap.com/powerschool/marketcap/,131.0,PowerSchool,PWSC,$4.98 B,$25.00,-$41.96 M,$0.61 B,,3.099,PaintCoating,-4532348074205842255
251,https://companiesmarketcap.com/bg-foods/marketcap/,132.0,B&G Foods,BGS,$0.99 B,$13.84,$60.23 M,$2.11 B,,3.096,Tech,5392941245537608590
252,https://companiesmarketcap.com/bg-foods/marketcap/,132.0,B&G Foods,BGS,$0.99 B,$13.84,$60.23 M,$2.11 B,,3.096,Networkinghardware,-4800082983762754847
253,https://companiesmarketcap.com/one-medical/marketcap/,133.0,One Medical(1Life Healthcare),ONEM,$3.35 B,$16.42,-$0.41 B,$0.99 B,,3.09,Pharmaceuticals,5380718181721596073
254,https://companiesmarketcap.com/one-medical/marketcap/,133.0,One Medical(1Life Healthcare),ONEM,$3.35 B,$16.42,-$0.41 B,$0.99 B,,3.09,Biotech,-6437318974046106094
255,https://companiesmarketcap.com/one-medical/marketcap/,133.0,One Medical(1Life Healthcare),ONEM,$3.35 B,$16.42,-$0.41 B,$0.99 B,,3.09,Healthcare,1473658128705581606
256,https://companiesmarketcap.com/hain-celestial/marketcap/,134.0,Hain Celestial,HAIN,$1.69 B,$19.03,$0.10 B,$1.87 B,,3.078,Software,6273975210915946900
257,https://companiesmarketcap.com/hain-celestial/marketcap/,134.0,Hain Celestial,HAIN,$1.69 B,$19.03,$0.10 B,$1.87 B,,3.078,ITservices,6845817224175256592
258,https://companiesmarketcap.com/hain-celestial/marketcap/,134.0,Hain Celestial,HAIN,$1.69 B,$19.03,$0.10 B,$1.87 B,,3.078,Professionalservices,8712968451453521438
259,https://companiesmarketcap.com/hain-celestial/marketcap/,134.0,Hain Celestial,HAIN,$1.69 B,$19.03,$0.10 B,$1.87 B,,3.078,Tech,5392941245537608590
260,https://companiesmarketcap.com/coupa/marketcap/,135.0,Coupa,COUP,$6.04 B,$79.42,-$0.28 B,$0.81 B,76.040.000,3.076,Machinerymanufacturing,3479839022665256278
261,https://companiesmarketcap.com/coupa/marketcap/,135.0,Coupa,COUP,$6.04 B,$79.42,-$0.28 B,$0.81 B,76.040.000,3.076,Manufacturing,2771886960464485094
262,https://companiesmarketcap.com/cohu/marketcap/,136.0,Cohu,COHU,$1.71 B,$35.98,$0.12 B,$0.81 B,,3.075,Banks,-3731527361154377479
263,https://companiesmarketcap.com/cohu/marketcap/,136.0,Cohu,COHU,$1.71 B,$35.98,$0.12 B,$0.81 B,,3.075,Financialservices,3247786743286756867
264,https://companiesmarketcap.com/altair-engineering/marketcap/,140.0,Altair Engineering,ALTR,$3.98 B,$49.78,-$31.89 M,$0.55 B,,3.05,Tech,5392941245537608590
265,https://companiesmarketcap.com/altair-engineering/marketcap/,140.0,Altair Engineering,ALTR,$3.98 B,$49.78,-$31.89 M,$0.55 B,,3.05,ITservices,6845817224175256592
266,https://companiesmarketcap.com/altair-engineering/marketcap/,140.0,Altair Engineering,ALTR,$3.98 B,$49.78,-$31.89 M,$0.55 B,,3.05,Professionalservices,8712968451453521438
267,https://companiesmarketcap.com/amc-entertainment/marketcap/,141.0,AMC Entertainment,AMC,$2.59 B,$5.06,-$0.44 B,$4.09 B,,3.046,Healthcare,1473658128705581606
268,https://companiesmarketcap.com/biomarin/marketcap/,142.0,BioMarin Pharmaceutical,BMRN,$20.94 B,$112.72,$0.10 B,$2.00 B,185.597.000,3.045,Retail,2932210656109287952
269,https://companiesmarketcap.com/biomarin/marketcap/,142.0,BioMarin Pharmaceutical,BMRN,$20.94 B,$112.72,$0.10 B,$2.00 B,185.597.000,3.045,Electronics,-4280093456798597290
270,https://companiesmarketcap.com/digital-realty/marketcap/,143.0,Digital Realty,DLR,$31.14 B,$106.00,$1.52 B,$4.56 B,286.693.071,3.03,Advertising,-8917243490172367829
271,https://companiesmarketcap.com/portland-general-electric/marketcap/,146.0,Portland General Electric,POR,$4.86 B,$48.26,$0.28 B,$2.56 B,,3.0,OilGas,7683904390150838630
272,https://companiesmarketcap.com/portland-general-electric/marketcap/,146.0,Portland General Electric,POR,$4.86 B,$48.26,$0.28 B,$2.56 B,,3.0,Energy,-2882595272621617431
273,https://companiesmarketcap.com/select-energy-services/marketcap/,148.0,Select Energy Services,WTTR,$1.04 B,$9.17,$62.48 M,$1.26 B,,3.0,Retail,2932210656109287952
274,https://companiesmarketcap.com/select-energy-services/marketcap/,148.0,Select Energy Services,WTTR,$1.04 B,$9.17,$62.48 M,$1.26 B,,3.0,Drugstore,-6974841525812081849
275,https://companiesmarketcap.com/select-energy-services/marketcap/,148.0,Select Energy Services,WTTR,$1.04 B,$9.17,$62.48 M,$1.26 B,,3.0,Pharmaceuticals,5380718181721596073
276,https://companiesmarketcap.com/express/marketcap/,149.0,Express,EXPR,$74.45 M,$1.09,-$16.51 M,$1.94 B,,3.0,Banks,-3731527361154377479
277,https://companiesmarketcap.com/express/marketcap/,149.0,Express,EXPR,$74.45 M,$1.09,-$16.51 M,$1.94 B,,3.0,Financialservices,3247786743286756867
278,https://companiesmarketcap.com/lands-end/marketcap/,150.0,Lands' End,LE,$0.28 B,$8.29,-$6.49 M,$1.58 B,,3.0,Gambling,-2553870588303058339
279,https://companiesmarketcap.com/lands-end/marketcap/,150.0,Lands' End,LE,$0.28 B,$8.29,-$6.49 M,$1.58 B,,3.0,Hotels,-4147010109171616253
280,https://companiesmarketcap.com/lands-end/marketcap/,150.0,Lands' End,LE,$0.28 B,$8.29,-$6.49 M,$1.58 B,,3.0,Entertainment,6852268802481802111
281,https://companiesmarketcap.com/lands-end/marketcap/,150.0,Lands' End,LE,$0.28 B,$8.29,-$6.49 M,$1.58 B,,3.0,Travel,458727220244788973
282,https://companiesmarketcap.com/kadant/marketcap/,152.0,Kadant,KAI,$2.34 B,$201.20,$0.16 B,$0.89 B,,3.0,Banks,-3731527361154377479
283,https://companiesmarketcap.com/kadant/marketcap/,152.0,Kadant,KAI,$2.34 B,$201.20,$0.16 B,$0.89 B,,3.0,Financialservices,3247786743286756867
